opeid,instnm,city,stabbr,insturl,adm_rate,sat_avg,grad_debt_mdn,inexpfte,pftfac,locale,ugds_white,c150_4,adm_rate_rank,sat_avg_rank,c150_4_rank,pftfac_rank,ugds_white_rank,inexpfte_rank,grad_debt_mdn_rank
108900,Arkansas Tech University,Russellville,AR,www.atu.edu,0.8626,1010,17480,4516,1,33,0.7751,0.4455,11042,3965,6162,-12899,7577,6803,-13504
377100,Central Washington University,Ellensburg,WA,www.cwu.edu,0.8646,978,21500,8475,0.6579,32,0.6151,0.5341,11146,6390,1058,1743,219,2293,-4624
267000,Summit University of Pennsylvania,Clarks Summit,PA,www.summitu.edu,0.8649,1004,17772,5281,0.8444,21,0.8807,0.5437,11162,4420,505,-6239,12434,5932,-12859
234500,University of St Thomas,Saint Paul,MN,www.stthomas.edu,0.8662,949,26722.5,13637,0.4967,11,0.8166,0.7222,11229,8588,-9777,8642,9486,-3589,6911
273700,Iona College,New Rochelle,NY,www.iona.edu,0.867,1022,25400,8094,0.493,21,0.5816,0.5841,11271,3055,-1822,8800,-1322,2727,3990
332905,Pennsylvania State University-Penn State Erie-Behrend College,Erie,PA,psbehrend.psu.edu/,0.867,1054,27000,5366,0.8062,22,0.8008,0.6853,11271,630,-7652,-4604,8759,5835,7523
214300,Curry College,Milton,MA,www.curry.edu,0.8688,948,26000,10358,0.2569,21,0.6862,0.4496,11365,8663,5926,18905,3489,147,5315
256900,University of Nevada-Las Vegas,Las Vegas,NV,www.unlv.edu/,0.8689,1000,19000,8805,1,12,0.3663,0.3914,11370,4723,9279,-12899,-11224,1917,-10146
186900,Iowa State University,Ames,IA,www.iastate.edu,0.8691,1145,24365,9179,0.8459,13,0.765,0.6893,11381,-6266,-7882,-6303,7113,1490,1703
175900,Southern Illinois University-Edwardsville,Edwardsville,IL,www.siue.edu,0.8696,1070,21875,12666,0.7029,21,0.7406,0.505,11407,-582,2735,-183,5991,-2482,-3796
209200,St John's College,Annapolis,MD,www.sjc.edu,0.8696,1323,27000,19343,0.7683,21,0.7459,0.719,11407,-19756,-9593,-2982,6234,-10090,7523
993000,The University of Texas of the Permian Basin,Odessa,TX,www.utpb.edu,0.87,963,13750,8174,0.5755,13,0.4065,0.3373,11428,7527,12395,5269,-9375,2635,-21742
140100,Post University,Waterbury,CT,www.post.edu/,0.8707,855,26512,2508,0.114,22,0.3582,0.2615,11464,15711,16761,25021,-11597,9091,6446
389900,University of Wisconsin-Green Bay,Green Bay,WI,www.uwgb.edu,0.8735,1050,21065,6040,0.6747,12,0.8639,0.506,11610,933,2677,1024,11662,5067,-5585
4193700,John Paul the Great Catholic University,Escondido,CA,www.jpcatholic.com/,0.875,1086,25748.5,10134,0.625,21,0.559,0.6,11689,-1795,-2738,3151,-2362,402,4759
222800,Wheelock College,Boston,MA,www.wheelock.edu,0.8752,963,27000,12496,0.388,11,0.5975,0.5513,11699,7527,67,13294,-591,-2289,7523
303300,Mount Saint Joseph University,Cincinnati,OH,www.msj.edu,0.8762,1005,28000,7648,1,21,0.8004,0.5267,11751,4344,1485,-12899,8741,3235,9732
331500,Bloomsburg University of Pennsylvania,Bloomsburg,PA,www.bloomu.edu,0.8781,970,26000,8464,0.8469,13,0.8095,0.6482,11850,6996,-5514,-6346,9160,2305,5315
194000,Southwestern College,Winfield,KS,www.sckans.edu,0.8793,1007,25450,5360,1,32,0.6165,0.538,11913,4192,834,-12899,283,5842,4100
347000,South Dakota School of Mines and Technology,Rapid City,SD,www.sdsmt.edu,0.8802,1181,27000,10832,0.8523,13,0.839,0.5382,11960,-8994,822,-6577,10516,-393,7523
183800,Taylor University,Upland,IN,https://www.taylor.edu,0.8803,1184,24500,10270,0.6154,32,0.8652,0.7419,11965,-9222,-10912,3562,11721,247,2002
332903,Pennsylvania State University-Penn State Altoona,Altoona,PA,www.altoona.psu.edu/,0.8835,1001,27000,4372,0.6611,13,0.7605,0.6462,12132,4647,-5399,1606,6906,6967,7523
200500,Nicholls State University,Thibodaux,LA,www.nicholls.edu,0.8837,1031,20308,5685,1,13,0.6739,0.3969,12143,2373,8962,-12899,2923,5471,-7257
215300,Gordon College,Wenham,MA,www.gordon.edu,0.8837,1161,27000,10259,0.9231,21,0.754,0.716,12143,-7479,-9420,-9607,6607,260,7523
392500,University of Wisconsin-Superior,Superior,WI,www.uwsuper.edu,0.8857,1010,23375,7920,0.8182,22,0.8283,0.4323,12247,3965,6923,-5118,10024,2925,-483
277800,Mount Saint Mary College,Newburgh,NY,www.msmc.edu,0.8862,1011,25941.5,7611,0.3371,21,0.6264,0.588,12273,3889,-2047,15473,738,3277,5186
332907,Pennsylvania State University-Penn State DuBois,DuBois,PA,www.dubois.psu.edu/,0.8862,925,27000,6485,0.6833,33,0.9184,0.5193,12273,10407,1911,656,14168,4560,7523
303900,Columbus College of Art and Design,Columbus,OH,WWW.CCAD.EDU,0.8864,1044,27000,10539,0.2907,11,0.6798,0.5556,12284,1388,-180,17458,3194,-59,7523
332906,Pennsylvania State University-Penn State Berks,Reading,PA,www.berks.psu.edu/,0.8866,973,27000,4390,0.5714,21,0.6991,0.5693,12294,6769,-969,5445,4082,6947,7523
320900,Western Oregon University,Monmouth,OR,www.wou.edu,0.8874,1001,24500,8300,0.5899,31,0.6784,0.4683,12336,4647,4849,4653,3130,2492,2002
196400,Georgetown College,Georgetown,KY,www.georgetowncollege.edu,0.8875,1102,27000,8363,0.6622,31,0.7963,0.5488,12341,-3007,212,1559,8552,2420,7523
347400,University of South Dakota,Vermillion,SD,WWW.USD.EDU,0.8882,1044,24250,9166,0.7522,32,0.87,0.5552,12378,1388,-157,-2293,11942,1505,1449
379400,Saint Martin's University,Lacey,WA,www.stmartin.edu,0.8882,1057,24887,7237,0.387,22,0.5638,0.4772,12378,403,4336,13337,-2141,3703,2856
109400,University of the Ozarks,Clarksville,AR,www.ozarks.edu,0.8892,1061,24200,9797,1,33,0.6713,0.4769,12430,100,4353,-12899,2803,786,1339
174500,Quincy University,Quincy,IL,www.quincy.edu,0.8893,1024,22727.5,5645,0.4524,33,0.7126,0.4898,12435,2904,3610,10538,4703,5517,-1913
376700,Virginia Wesleyan College,Norfolk,VA,www.vwc.edu,0.8904,991,27000,9304,0.7286,11,0.561,0.4802,12492,5405,4163,-1283,-2270,1348,7523
350000,Lee University,Cleveland,TN,www.leeuniversity.edu,0.8905,1076,27723.5,5604,1,13,0.7887,0.5448,12498,-1037,442,-12899,8203,5564,9121
647700,Cabarrus College of Health Sciences,Concord,NC,www.cabarruscollege.edu/index.cfm,0.8913,970,15800,7284,0.4493,13,0.8594,0.375,12539,6996,10223,10671,11455,3649,-17214
347800,Austin Peay State University,Clarksville,TN,www.apsu.edu,0.8927,1010,23202,7338,1,12,0.6468,0.365,12612,3965,10799,-12899,1677,3588,-865
392400,University of Wisconsin-Stevens Point,Stevens Point,WI,www.uwsp.edu,0.8941,1050,24922,6811,0.8004,32,0.8822,0.602,12685,933,-2853,-4356,12503,4188,2934
308500,Notre Dame College,Cleveland,OH,www.notredamecollege.edu,0.895,937,27000,4643,0.9844,21,0.656,0.3616,12732,9497,10995,-12231,2100,6658,7523
392300,University of Wisconsin-River Falls,River Falls,WI,www.uwrf.edu,0.8954,1050,24124,6743,0.6556,32,0.8907,0.5428,12753,933,557,1841,12894,4266,1171
389600,University of Wisconsin-Milwaukee,Milwaukee,WI,www.uwm.edu,0.8955,1010,25000,8619,0.6856,11,0.6933,0.435,12758,3965,6767,557,3815,2128,3106
331600,California University of Pennsylvania,California,PA,www.calu.edu,0.8967,934,25000,7490,0.6974,23,0.7818,0.5253,12821,9724,1565,52,7886,3415,3106
360200,Paul Quinn College,Dallas,TX,www.pqc.edu,0.8997,1070,38125,3540,0.25,11,0.0147,0.038,12978,-582,29636,19200,-27395,7915,32096
177100,Trinity Christian College,Palos Heights,IL,www.trnty.edu,0.9022,1080,26196.5,10457,0.5742,21,0.6896,0.5787,13108,-1340,-1511,5325,3645,34,5749
201600,Loyola University New Orleans,New Orleans,LA,www.loyno.edu,0.9025,1135,25500,12082,0.7265,11,0.5095,0.6194,13124,-5508,-3855,-1193,-4638,-1817,4210
300800,Valley City State University,Valley City,ND,www.vcsu.edu,0.9027,1020,21550,11284,0.6333,33,0.8067,0.4805,13134,3207,4146,2796,9031,-908,-4514
315200,University of Central Oklahoma,Edmond,OK,www.uco.edu,0.9032,990,21325,8494,0.9801,21,0.5824,0.373,13160,5481,10338,-12047,-1285,2271,-5011
1212300,University of Puerto Rico-Aguadilla,Ramey,PR,www.uprag.edu,0.9047,1054,5500,5603,0.756,21,0.0084,0.337,13239,630,12412,-2456,-27685,5565,-39964
246400,Fontbonne University,Saint Louis,MO,www.fontbonne.edu,0.9061,1052,26959,8353,0.3348,21,0.6878,0.4813,13312,782,4100,15571,3562,2432,7433
330300,Carlow University,Pittsburgh,PA,www.carlow.edu,0.907,941,27000,7288,1,11,0.5926,0.5973,13359,9194,-2582,-12899,-816,3645,7523
332400,Mansfield University of Pennsylvania,Mansfield,PA,www.mansfield.edu,0.907,950,27000,9456,0.6359,32,0.8169,0.5308,13359,8512,1248,2684,9500,1175,7523
927500,Northern Kentucky University,Highland Heights,KY,www.nku.edu,0.9072,1046,24184,7407,0.9701,21,0.8218,0.3618,13369,1237,10984,-11619,9725,3509,1304
253100,Montana Tech of the University of Montana,Butte,MT,www.mtech.edu,0.9075,1125,20667,9707,0.7119,33,0.7816,0.4406,13385,-4750,6444,-568,7876,889,-6464
391500,University of Wisconsin-Stout,Menomonie,WI,www.uwstout.edu,0.908,1050,25000,7528,0.6973,32,0.8771,0.5315,13411,933,1208,57,12269,3371,3106
135300,Fort Lewis College,Durango,CO,fortlewis.edu/,0.9082,1020,19621.5,6479,0.7544,32,0.5497,0.3839,13421,3207,9711,-2387,-2789,4567,-8774
182800,Indiana University-Purdue University-Fort Wayne,Fort Wayne,IN,www.ipfw.edu,0.9087,1002,25500,7804,0.9554,11,0.8295,0.264,13447,4571,16617,-10990,10079,3057,4210
229300,Lake Superior State University,Sault Ste Marie,MI,www.lssu.edu,0.9109,1028,24454,7893,0.8906,33,0.7926,0.4571,13562,2601,5494,-8216,8382,2956,1900
236900,North Central University,Minneapolis,MN,www.northcentral.edu,0.912,1062,25500,6438,0.3462,11,0.611,0.4729,13620,24,4584,15083,30,4613,4210
194800,University of Kansas,Lawrence,KS,www.ku.edu,0.9142,1145,19793,17259,0.7843,13,0.7349,0.6,13734,-6266,-2738,-3667,5729,-7715,-8395
368300,Castleton University,Castleton,VT,www.castleton.edu,0.9164,967,25000,7639,0.9709,32,0.8534,0.4858,13849,7224,3841,-11653,11179,3245,3106
348700,East Tennessee State University,Johnson City,TN,www.etsu.edu,0.9174,1030,20000,12995,0.6785,13,0.8361,0.4317,13901,2449,6957,861,10383,-2857,-7938
347100,South Dakota State University,Brookings,SD,www.sdstate.edu/,0.9201,1068,25245,7951,0.8089,33,0.8935,0.5687,14042,-431,-935,-4720,13023,2890,3647
328000,Keystone College,La Plume,PA,www.keystone.edu,0.9205,921,25789.5,6411,0.261,21,0.7582,0.4237,14063,10710,7418,18730,6800,4644,4850
240300,Delta State University,Cleveland,MS,www.deltastate.edu,0.9234,968,22500,7064,0.7176,33,0.5914,0.3229,14214,7148,13225,-812,-871,3900,-2416
155800,College of Coastal Georgia,Brunswick,GA,www.ccga.edu,0.9235,920,16500,6533,0.513,13,0.6643,0.1547,14220,10785,22914,7944,2481,4505,-15668
450900,University of Colorado Colorado Springs,Colorado Springs,CO,www.uccs.edu,0.924,1089,21187.5,7093,0.6141,11,0.6733,0.4735,14246,-2022,4549,3617,2895,3867,-5315
331800,Clarion University of Pennsylvania,Clarion,PA,www.clarion.edu,0.9271,928,26000,7999,0.7301,33,0.8404,0.495,14408,10179,3311,-1347,10581,2835,5315
253600,The University of Montana,Missoula,MT,www.umt.edu,0.9272,1075,23431,8367,0.7007,13,0.7967,0.4823,14413,-961,4042,-89,8571,2416,-359
2234500,Boise Bible College,Boise,ID,www.boisebible.edu,0.9275,996,19596,6926,1,21,0.8663,0.4186,14428,5026,7712,-12899,11772,4057,-8830
136500,Colorado State University-Pueblo,Pueblo,CO,www.csupueblo.edu,0.9278,971,20500,5205,0.4695,12,0.4987,0.3184,14444,6920,13484,9806,-5135,6018,-6833
161700,The College of Idaho,Caldwell,ID,www.collegeofidaho.edu,0.929,1076,27000,6695,0.6324,22,0.6415,0.5985,14507,-1037,-2651,2834,1433,4321,7523
330600,University of Valley Forge,Phoenixville,PA,www.valleyforge.edu,0.9304,941,27000,6596,1,21,0.5752,0.4805,14580,9194,4146,-12899,-1617,4433,7523
726300,Holy Cross College,Notre Dame,IN,www.hcc-nd.edu,0.9316,969,25000,5319,0.4375,21,0.6758,0.3216,14642,7072,13299,11176,3010,5888,3106
357800,University of the Incarnate Word,San Antonio,TX,www.uiw.edu,0.9321,963,27000,6935,0.447,11,0.1918,0.4273,14668,7527,7211,10769,-19250,4047,7523
200100,Thomas More College,Crestview Hills,KY,www.thomasmore.edu,0.9328,982,27000,6692,0.5891,21,0.7377,0.4621,14705,6087,5206,4687,5857,4324,7523
200200,Western Kentucky University,Bowling Green,KY,www.wku.edu,0.9332,1047,24010.5,8290,0.6635,13,0.7624,0.4355,14726,1161,6738,1503,6993,2503,920
1258000,Saint Louis Christian College,Florissant,MO,www.stlchristian.edu,0.9333,990,27000,6464,0.4706,21,0.6024,0.4444,14731,5481,6225,9759,-366,4584,7523
332300,Lock Haven University,Lock Haven,PA,www.lhup.edu,0.9339,947,27000,7851,0.9203,32,0.8496,0.4697,14762,8739,4768,-9488,11004,3003,7523
349200,Freed-Hardeman University,Henderson,TN,www.fhu.edu,0.9339,1117,26000,6658,0.9688,32,0.8588,0.516,14762,-4144,2101,-11563,11427,4363,5315
362500,Sul Ross State University,Alpine,TX,www.sulross.edu,0.934,890,15250,6409,0.6503,33,0.2393,0.2794,14768,13059,15730,2068,-17065,4646,-18429
233600,Bemidji State University,Bemidji,MN,www.bemidjistate.edu,0.9353,1010,21500,5853,0.5848,33,0.8536,0.4573,14835,3965,5482,4871,11188,5280,-4624
361000,Schreiner University,Kerrville,TX,www.schreiner.edu,0.9353,997,25000,7053,0.6325,33,0.5974,0.4286,14835,4950,7136,2830,-595,3913,3106
374200,Sweet Briar College,Sweet Briar,VA,www.sbc.edu,0.9354,1056,25500,21942,0.7731,22,0.7077,0.6515,14841,479,-5705,-3188,4478,-13051,4210
242200,Mississippi University for Women,Columbus,MS,www.muw.edu,0.9361,988,14560,6554,0.6637,33,0.5622,0.3929,14877,5632,9192,1495,-2214,4481,-19953
339200,Westminster College,New Wilmington,PA,www.westminster.edu,0.9366,1055,27000,8960,1,31,0.7942,0.7642,14903,555,-12197,-12899,8456,1740,7523
369300,Southern Vermont College,Bennington,VT,www.svc.edu,0.9373,849,24750,4560,0.5238,41,0.5941,0.3588,14940,16166,11156,7482,-747,6753,2554
319800,Linfield College-McMinnville Campus,McMinnville,OR,www.linfield.edu,0.9377,1083,25000,13440,0.9286,32,0.636,0.7068,14961,-1567,-8890,-9843,1180,-3364,3106
273400,Houghton College,Houghton,NY,www.houghton.edu,0.9381,1121,25500,10197,0.7214,43,0.7901,0.7584,14982,-4447,-11863,-975,8267,331,4210
398700,La Roche College,Pittsburgh,PA,www.laroche.edu,0.9394,926,25000,6178,0.328,21,0.6194,0.4317,15049,10331,6957,15862,416,4910,3106
398800,Neumann University,Aston,PA,www.neumann.edu,0.9404,853,27000,5736,0.3493,21,0.5317,0.5455,15102,15863,402,14950,-3617,5413,7523
345900,Black Hills State University,Spearfish,SD,www.bhsu.edu,0.941,951,25625,5968,0.8481,32,0.8361,0.3303,15133,8436,12798,-6397,10383,5149,4486
109200,University of Central Arkansas,Conway,AR,www.uca.edu,0.9426,1049,21500,6788,0.7507,13,0.6545,0.4467,15216,1009,6093,-2229,2031,4215,-4624
269800,College of Staten Island CUNY,Staten Island,NY,www.csi.cuny.edu,0.9427,1005,14666,8302,0.3445,11,0.4868,0.2734,15222,4344,16076,15156,-5682,2490,-19719
358600,Lubbock Christian University,Lubbock,TX,https://www.lcu.edu,0.9432,1010,23628.5,6404,0.5435,12,0.6821,0.4349,15248,3965,6773,6639,3300,4652,77
392100,University of Wisconsin-Platteville,Platteville,WI,www.uwplatt.edu,0.944,1090,24000,6008,0.8171,32,0.912,0.5163,15290,-2098,2084,-5071,13874,5103,897
352300,Tennessee Technological University,Cookeville,TN,www.tntech.edu,0.9441,1105,15587,7404,1,33,0.8032,0.4937,15295,-3235,3386,-12899,8870,3513,-17685
313100,University of Toledo,Toledo,OH,www.utoledo.edu/,0.9473,1031,24000,12241,0.7085,11,0.691,0.4372,15462,2373,6640,-423,3709,-1998,897
327700,Indiana University of Pennsylvania-Main Campus,Indiana,PA,www.iup.edu,0.9473,958,27000,9021,0.7071,32,0.7631,0.5312,15462,7906,1225,-363,7026,1670,7523
182200,Indiana Wesleyan University-Marion,Marion,IN,www.indwes.edu,0.9505,1081,24160,3941,1,32,0.7531,0.6253,15629,-1416,-4195,-12899,6566,7458,1251
187300,Loras College,Dubuque,IA,www.loras.edu,0.9513,1088,27000,6733,0.7468,13,0.8351,0.6373,15670,-1946,-4887,-2062,10337,4277,7523
270300,College of Mount Saint Vincent,Bronx,NY,www.mountsaintvincent.edu,0.9521,931,27000,8693,0.4278,11,0.2843,0.5668,15712,9952,-825,11591,-14996,2044,7523
884900,Palm Beach Atlantic University,West Palm Beach,FL,www.pba.edu,0.9527,1071,24750,7901,0.9474,13,0.6054,0.5495,15744,-658,171,-10647,-228,2947,2554
314200,Wilmington College,Wilmington,OH,www.wilmington.edu,0.9537,970,27058,6349,0.9863,41,0.7784,0.468,15796,6996,4866,-12312,7729,4715,7652
905800,Bethel University,Saint Paul,MN,https://www.bethel.edu,0.9543,1146,24069,8633,0.3863,21,0.8478,0.7405,15827,-6342,-10831,13367,10921,2113,1050
372300,Mary Baldwin College,Staunton,VA,www.mbc.edu,0.9545,979,27500,8542,0.2976,13,0.5656,0.4318,15837,6314,6951,17163,-2058,2216,8628
368800,Johnson State College,Johnson,VT,www.jsc.edu,0.9546,941,26000,8716,1,42,0.8401,0.3581,15843,9194,11197,-12899,10567,2018,5315
312300,University of Akron Main Campus,Akron,OH,www.uakron.edu,0.9571,1050,26000,9013,0.5127,12,0.7406,0.4156,15973,933,7885,7957,5991,1680,5315
368100,Westminster College,Salt Lake City,UT,www.westminstercollege.edu,0.9576,1122,25000,11475,1,12,0.7153,0.5955,15999,-4523,-2479,-12899,4827,-1125,3106
248800,Missouri Southern State University,Joplin,MO,www.mssu.edu,0.96,990,21000,6657,1,13,0.7794,0.3673,16124,5481,10667,-12899,7775,4364,-5729
136300,Regis University,Denver,CO,www.regis.edu/,0.9604,1108,23000,6455,0.317,11,0.5895,0.5905,16145,-3462,-2191,16333,-959,4594,-1311
188900,Saint Ambrose University,Davenport,IA,www.sau.edu,0.9607,1050,26000,9031,1,13,0.8123,0.5709,16161,933,-1062,-12899,9288,1659,5315
378300,Northwest University,Kirkland,WA,www.northwestu.edu,0.9612,1018,23724.5,8442,0.2405,21,0.6827,0.5303,16187,3359,1277,19607,3328,2330,289
159700,Truett-McConnell College,Cleveland,GA,www.truett.edu,0.9633,971,23500,3807,1,41,0.8422,0.2216,16297,6920,19060,-12899,10664,7611,-207
348400,Covenant College,Lookout Mountain,GA,www.covenant.edu,0.9664,1175,21441,8640,1,21,0.8687,0.5655,16458,-8540,-750,-12899,11882,2105,-4755
183200,University of Saint Francis-Fort Wayne,Fort Wayne,IN,www.sf.edu,0.9686,981,25750,7011,0.4732,11,0.8007,0.4969,16573,6163,3201,9648,8755,3961,4763
394600,University of the Virgin Islands,Charlotte Amalie,VI,www.uvi.edu,0.9707,796,15150,9696,1,33,0.0533,0.2598,16683,20183,16859,-12899,-25620,901,-18650
180300,Huntington University,Huntington,IN,www.huntington.edu,0.9711,1034,26745,9279,1,32,0.8651,0.5891,16704,2146,-2110,-12899,11717,1377,6960
315400,East Central University,Ada,OK,https://www.ecok.edu,0.9719,1005,18010,6827,1,33,0.5803,0.3365,16746,4344,12441,-12899,-1382,4170,-12333
346900,University of Sioux Falls,Sioux Falls,SD,www.usiouxfalls.edu/,0.9724,1028,23489,6919,1,12,0.8854,0.5315,16772,2601,1208,-12899,12650,4065,-231
236100,Martin Luther College,New Ulm,MN,www.mlc-wels.edu,0.9732,1125,22194,8476,0.8161,32,0.9409,0.7168,16813,-4750,-9466,-5028,15203,2291,-3092
137200,Western State Colorado University,Gunnison,CO,www.western.edu,0.9741,990,21421,8328,0.7871,33,0.7541,0.356,16860,5481,11318,-3787,6612,2460,-4799
190400,Bethany College,Lindsborg,KS,www.bethanylb.edu,0.9745,969,27000,4923,1,33,0.6217,0.3736,16881,7072,10304,-12899,522,6339,7523
393200,University of Wyoming,Laramie,WY,www.uwyo.edu,0.9766,1118,18750,14616,0.9361,33,0.7791,0.54,16991,-4220,718,-10164,7761,-4704,-10698
366300,Wayland Baptist University,Plainview,TX,www.wbu.edu,0.9774,946,18875,7435,1,33,0.4319,0.3198,17033,8815,13403,-12899,-8207,3477,-10422
1025600,Benedictine College,Atchison,KS,www.benedictine.edu,0.9778,1120,26000,6322,0.6522,32,0.787,0.596,17053,-4371,-2507,1987,8125,4746,5315
335100,Cairn University-Langhorne,Langhorne,PA,www.cairn.edu,0.978,993,27000,7527,0.4615,21,0.7342,0.6603,17064,5253,-6211,10148,5696,3373,7523
367700,Utah State University,Logan,UT,www.usu.edu,0.9783,1067,13000,8365,0.953,13,0.8085,0.4977,17080,-355,3155,-10887,9114,2418,-23399
370300,Bluefield College,Bluefield,VA,www.bluefield.edu,0.9799,907,18873,4143,0.4444,32,0.6611,0.5,17163,11771,3023,10880,2334,7228,-10427
382200,Shepherd University,Shepherdstown,WV,www.shepherd.edu/,0.9829,999,22478,6032,0.51,31,0.8315,0.3983,17320,4798,8881,8073,10171,5076,-2464
186700,Grand View University,Des Moines,IA,www.grandview.edu,0.987,967,23848.5,6321,0.447,12,0.7294,0.4665,17534,7224,4952,10769,5476,4747,563
815500,The Evergreen State College,Olympia,WA,www.evergreen.edu,0.989,1043,17264,8785,0.7379,22,0.6515,0.5623,17638,1464,-566,-1681,1893,1939,-13981
162100,Lewis-Clark State College,Lewiston,ID,www.lcsc.edu,0.9904,923,22250,6996,0.983,13,0.8213,0.2689,17711,10558,16335,-12171,9702,3978,-2968
109700,Harding University,Searcy,AR,www.harding.edu,0.9912,1131,26077,9684,0.7419,32,0.8299,0.6255,17753,-5205,-4207,-1852,10098,915,5485
368900,Lyndon State College,Lyndonville,VT,WWW.LYNDONSTATE.EDU,0.9914,937,27000,7807,1,33,0.8381,0.3732,17763,9497,10327,-12899,10475,3054,7523
193300,McPherson College,McPherson,KS,www.mcpherson.edu,0.9928,1005,25000,8340,0.7119,33,0.6737,0.4815,17836,4344,4088,-568,2914,2446,3106
332100,Edinboro University of Pennsylvania,Edinboro,PA,www.edinboro.edu/,0.993,928,27000,9407,0.8495,31,0.8153,0.4471,17847,10179,6070,-6457,9426,1231,7523
279000,Nyack College,Nyack,NY,www.nyack.edu,0.9936,909,25000,7724,0.4902,21,0.2189,0.419,17878,11619,7689,8920,-18004,3148,3106
162500,Brigham Young University-Idaho,Rexburg,ID,www.byui.edu,0.9962,1041,11000,4263,0.3473,32,0.8011,0.5609,18014,1616,-486,15036,8773,7091,-27816
2270400,Southeastern Bible College,Birmingham,AL,www.sebc.edu,1,930,24000,4617,0.875,21,0.6176,0.1765,18212,10028,21658,-7549,334,6688,897
